# TIME, TIK, DC, UA, U1, IL, Iset, ERROR
2.630820994377136230e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.439000000000000057e+01,2.439999999999999858e+01,1.000000000000000021e-02
2.636137382984161377e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.423999999999999844e+01,2.439999999999999858e+01,1.600000000000000033e-01
2.640298337936401367e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.419000000000000128e+01,2.439999999999999858e+01,2.099999999999999922e-01
2.643916282653808594e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.462999999999999901e+01,2.439999999999999858e+01,-2.300000000000000100e-01
2.648810012340545654e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.389999999999999858e+01,2.439999999999999858e+01,5.000000000000000000e-01
2.653773961067199707e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.405000000000000071e+01,2.439999999999999858e+01,3.499999999999999778e-01
2.657005596160888672e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.444000000000000128e+01,2.439999999999999858e+01,-4.000000000000000083e-02
2.661980507373809814e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.433999999999999986e+01,2.439999999999999858e+01,5.999999999999999778e-02
2.667137279510498047e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.200000000000000400e-01,1.250000000000000000e+00,2.439000000000000057e+01,2.439999999999999858e+01,1.000000000000000021e-02
2.672157170772552490e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.428999999999999915e+01,2.439999999999999858e+01,1.100000000000000006e-01
2.675045640468597412e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.405000000000000071e+01,2.439999999999999858e+01,3.499999999999999778e-01
2.680334813594818115e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.239999999999999991e+00,2.423999999999999844e+01,2.439999999999999858e+01,1.600000000000000033e-01
2.685227582454681396e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.448999999999999844e+01,2.439999999999999858e+01,-8.999999999999999667e-02
2.689257707595825195e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.414000000000000057e+01,2.439999999999999858e+01,2.600000000000000089e-01
2.693955757617950439e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.462999999999999901e+01,2.439999999999999858e+01,-2.300000000000000100e-01
2.698734011650085449e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.200000000000000400e-01,1.250000000000000000e+00,2.423999999999999844e+01,2.439999999999999858e+01,1.600000000000000033e-01
2.702652962207794189e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.414000000000000057e+01,2.439999999999999858e+01,2.600000000000000089e-01
2.707568929195404053e+02,0.000000000000000000e+00,1.610000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.467999999999999972e+01,2.439999999999999858e+01,-2.800000000000000266e-01
2.712571084499359131e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.200000000000000400e-01,1.250000000000000000e+00,2.444000000000000128e+01,2.439999999999999858e+01,-4.000000000000000083e-02
2.715854201316833496e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.200000000000000400e-01,1.250000000000000000e+00,2.433999999999999986e+01,2.439999999999999858e+01,5.999999999999999778e-02
2.720625560283660889e+02,0.000000000000000000e+00,1.620000000000000000e+02,9.200000000000000400e-01,1.250000000000000000e+00,2.453999999999999915e+01,2.439999999999999858e+01,-1.400000000000000133e-01
2.725400698184967041e+02,0.000000000000000000e+00,1.670000000000000000e+02,9.100000000000000311e-01,1.250000000000000000e+00,2.467999999999999972e+01,2.830000000000000071e+01,3.620000000000000107e+00
2.729854936599731445e+02,0.000000000000000000e+00,1.680000000000000000e+02,9.399999999999999467e-01,1.280000000000000027e+00,2.560999999999999943e+01,2.830000000000000071e+01,2.689999999999999947e+00
2.734831047058105469e+02,0.000000000000000000e+00,1.700000000000000000e+02,9.399999999999999467e-01,1.290000000000000036e+00,2.594999999999999929e+01,2.830000000000000071e+01,2.350000000000000089e+00
2.738863606452941895e+02,0.000000000000000000e+00,1.710000000000000000e+02,9.499999999999999556e-01,1.300000000000000044e+00,2.639000000000000057e+01,2.830000000000000071e+01,1.909999999999999920e+00
2.743869206905364990e+02,0.000000000000000000e+00,1.720000000000000000e+02,9.499999999999999556e-01,1.300000000000000044e+00,2.687999999999999901e+01,2.830000000000000071e+01,1.419999999999999929e+00
2.748001232147216797e+02,0.000000000000000000e+00,1.740000000000000000e+02,9.599999999999999645e-01,1.310000000000000053e+00,2.658999999999999986e+01,2.830000000000000071e+01,1.709999999999999964e+00
2.753145539760589600e+02,0.000000000000000000e+00,1.750000000000000000e+02,9.599999999999999645e-01,1.320000000000000062e+00,2.692999999999999972e+01,2.830000000000000071e+01,1.370000000000000107e+00
2.756973001956939697e+02,0.000000000000000000e+00,1.760000000000000000e+02,9.699999999999999734e-01,1.320000000000000062e+00,2.692999999999999972e+01,2.830000000000000071e+01,1.370000000000000107e+00
2.761759679317474365e+02,0.000000000000000000e+00,1.770000000000000000e+02,9.699999999999999734e-01,1.330000000000000071e+00,2.737000000000000099e+01,2.830000000000000071e+01,9.300000000000000488e-01
2.766851022243499756e+02,0.000000000000000000e+00,1.780000000000000000e+02,9.699999999999999734e-01,1.330000000000000071e+00,2.717000000000000171e+01,2.830000000000000071e+01,1.129999999999999893e+00
2.771115062236785889e+02,0.000000000000000000e+00,1.780000000000000000e+02,9.799999999999999822e-01,1.340000000000000080e+00,2.751999999999999957e+01,2.830000000000000071e+01,7.800000000000000266e-01
2.774955341815948486e+02,0.000000000000000000e+00,1.790000000000000000e+02,9.799999999999999822e-01,1.340000000000000080e+00,2.737000000000000099e+01,2.830000000000000071e+01,9.300000000000000488e-01
2.779028041362762451e+02,0.000000000000000000e+00,1.790000000000000000e+02,9.799999999999999822e-01,1.340000000000000080e+00,2.760999999999999943e+01,2.830000000000000071e+01,6.899999999999999467e-01
2.783914630413055420e+02,0.000000000000000000e+00,1.800000000000000000e+02,9.799999999999999822e-01,1.340000000000000080e+00,2.757000000000000028e+01,2.830000000000000071e+01,7.299999999999999822e-01
2.788848123550415039e+02,0.000000000000000000e+00,1.810000000000000000e+02,9.799999999999999822e-01,1.350000000000000089e+00,2.760999999999999943e+01,2.830000000000000071e+01,6.899999999999999467e-01
2.793828065395355225e+02,0.000000000000000000e+00,1.810000000000000000e+02,9.899999999999999911e-01,1.350000000000000089e+00,2.742000000000000171e+01,2.830000000000000071e+01,8.800000000000000044e-01
2.797747414112091064e+02,0.000000000000000000e+00,1.810000000000000000e+02,9.899999999999999911e-01,1.350000000000000089e+00,2.785999999999999943e+01,2.830000000000000071e+01,4.400000000000000022e-01
2.802154827117919922e+02,0.000000000000000000e+00,1.820000000000000000e+02,9.899999999999999911e-01,1.360000000000000098e+00,2.791000000000000014e+01,2.830000000000000071e+01,3.900000000000000133e-01
2.806739060878753662e+02,0.000000000000000000e+00,1.820000000000000000e+02,9.899999999999999911e-01,1.360000000000000098e+00,2.801000000000000156e+01,2.830000000000000071e+01,2.899999999999999800e-01
2.811813054084777832e+02,0.000000000000000000e+00,1.820000000000000000e+02,9.899999999999999911e-01,1.360000000000000098e+00,2.796000000000000085e+01,2.830000000000000071e+01,3.400000000000000244e-01
2.815239851474761963e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+00,1.360000000000000098e+00,2.796000000000000085e+01,2.830000000000000071e+01,3.400000000000000244e-01
2.819770777225494385e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+00,1.360000000000000098e+00,2.810000000000000142e+01,2.830000000000000071e+01,2.000000000000000111e-01
2.824761104583740234e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+00,1.360000000000000098e+00,2.796000000000000085e+01,2.830000000000000071e+01,3.400000000000000244e-01
2.829845983982086182e+02,0.000000000000000000e+00,1.830000000000000000e+02,1.000000000000000000e+00,1.360000000000000098e+00,2.805000000000000071e+01,2.830000000000000071e+01,2.500000000000000000e-01
2.833446607589721680e+02,0.000000000000000000e+00,1.840000000000000000e+02,1.000000000000000000e+00,1.360000000000000098e+00,2.785999999999999943e+01,2.830000000000000071e+01,4.400000000000000022e-01
2.838280415534973145e+02,0.000000000000000000e+00,1.840000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.810000000000000142e+01,2.830000000000000071e+01,2.000000000000000111e-01
2.843695678710937500e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.780999999999999872e+01,2.830000000000000071e+01,4.899999999999999911e-01
2.847009534835815430e+02,0.000000000000000000e+00,1.840000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.852172837257385254e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.801000000000000156e+01,2.830000000000000071e+01,2.899999999999999800e-01
2.855590534210205078e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.810000000000000142e+01,2.830000000000000071e+01,2.000000000000000111e-01
2.860696313381195068e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.825000000000000000e+01,2.830000000000000071e+01,5.000000000000000278e-02
2.865085587501525879e+02,0.000000000000000000e+00,1.850000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.825000000000000000e+01,2.830000000000000071e+01,5.000000000000000278e-02
2.869815316200256348e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.801000000000000156e+01,2.830000000000000071e+01,2.899999999999999800e-01
2.874920973777770996e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.370000000000000107e+00,2.791000000000000014e+01,2.830000000000000071e+01,3.900000000000000133e-01
2.879047935009002686e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.000000000000000000e+00,1.370000000000000107e+00,2.805000000000000071e+01,2.830000000000000071e+01,2.500000000000000000e-01
2.883918833732604980e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.887997391223907471e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.825000000000000000e+01,2.830000000000000071e+01,5.000000000000000278e-02
2.893205251693725586e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.805000000000000071e+01,2.830000000000000071e+01,2.500000000000000000e-01
2.896613097190856934e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.902194626331329346e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.905906074047088623e+02,0.000000000000000000e+00,1.860000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.835000000000000142e+01,2.830000000000000071e+01,-5.000000000000000278e-02
2.910841095447540283e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.805000000000000071e+01,2.830000000000000071e+01,2.500000000000000000e-01
2.915080254077911377e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.801000000000000156e+01,2.830000000000000071e+01,2.899999999999999800e-01
2.919678745269775391e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.925007932186126709e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.801000000000000156e+01,2.830000000000000071e+01,2.899999999999999800e-01
2.928095736503601074e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.932489185333251953e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.937990455627441406e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.379999999999999893e+00,2.830000000000000071e+01,2.830000000000000071e+01,0.000000000000000000e+00
2.941827800273895264e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.819999999999999929e+01,2.830000000000000071e+01,1.000000000000000056e-01
2.946472873687744141e+02,0.000000000000000000e+00,1.870000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.825000000000000000e+01,2.830000000000000071e+01,5.000000000000000278e-02
2.950985906124114990e+02,0.000000000000000000e+00,1.930000000000000000e+02,1.010000000000000009e+00,1.389999999999999902e+00,2.801000000000000156e+01,3.220000000000000284e+01,4.190000000000000391e+00
2.955981810092926025e+02,0.000000000000000000e+00,1.960000000000000000e+02,1.040000000000000036e+00,1.419999999999999929e+00,2.848999999999999844e+01,3.220000000000000284e+01,3.709999999999999964e+00
2.960248608589172363e+02,0.000000000000000000e+00,1.990000000000000000e+02,1.050000000000000044e+00,1.439999999999999947e+00,2.883999999999999986e+01,3.220000000000000284e+01,3.359999999999999876e+00
2.964990289211273193e+02,0.000000000000000000e+00,2.010000000000000000e+02,1.060000000000000053e+00,1.449999999999999956e+00,2.912999999999999901e+01,3.220000000000000284e+01,3.069999999999999840e+00
2.968872644901275635e+02,0.000000000000000000e+00,2.040000000000000000e+02,1.070000000000000062e+00,1.469999999999999973e+00,2.932999999999999829e+01,3.220000000000000284e+01,2.870000000000000107e+00
2.973645203113555908e+02,0.000000000000000000e+00,2.060000000000000000e+02,1.080000000000000071e+00,1.479999999999999982e+00,2.962000000000000099e+01,3.220000000000000284e+01,2.580000000000000071e+00
2.978397467136383057e+02,0.000000000000000000e+00,2.080000000000000000e+02,1.080000000000000071e+00,1.489999999999999991e+00,2.980999999999999872e+01,3.220000000000000284e+01,2.390000000000000124e+00
2.981988906860351562e+02,0.000000000000000000e+00,2.100000000000000000e+02,1.090000000000000080e+00,1.489999999999999991e+00,3.001000000000000156e+01,3.220000000000000284e+01,2.189999999999999947e+00
2.986793448925018311e+02,0.000000000000000000e+00,2.110000000000000000e+02,1.100000000000000089e+00,1.500000000000000000e+00,3.030000000000000071e+01,3.220000000000000284e+01,1.899999999999999911e+00
2.991633920669555664e+02,0.000000000000000000e+00,2.140000000000000000e+02,1.100000000000000089e+00,1.510000000000000009e+00,3.005999999999999872e+01,3.220000000000000284e+01,2.140000000000000124e+00
2.996601781845092773e+02,0.000000000000000000e+00,2.140000000000000000e+02,1.110000000000000098e+00,1.520000000000000018e+00,3.069000000000000128e+01,3.220000000000000284e+01,1.510000000000000009e+00
3.000913934707641602e+02,0.000000000000000000e+00,2.160000000000000000e+02,1.110000000000000098e+00,1.520000000000000018e+00,3.078999999999999915e+01,3.220000000000000284e+01,1.409999999999999920e+00
3.005722870826721191e+02,0.000000000000000000e+00,2.170000000000000000e+02,1.110000000000000098e+00,1.530000000000000027e+00,3.089000000000000057e+01,3.220000000000000284e+01,1.310000000000000053e+00
3.009750802516937256e+02,0.000000000000000000e+00,2.180000000000000000e+02,1.120000000000000107e+00,1.530000000000000027e+00,3.098999999999999844e+01,3.220000000000000284e+01,1.209999999999999964e+00
3.014631748199462891e+02,0.000000000000000000e+00,2.180000000000000000e+02,1.120000000000000107e+00,1.540000000000000036e+00,3.123000000000000043e+01,3.220000000000000284e+01,9.699999999999999734e-01
3.018859128952026367e+02,0.000000000000000000e+00,2.190000000000000000e+02,1.120000000000000107e+00,1.540000000000000036e+00,3.142999999999999972e+01,3.220000000000000284e+01,7.700000000000000178e-01
3.023802978992462158e+02,0.000000000000000000e+00,2.200000000000000000e+02,1.120000000000000107e+00,1.540000000000000036e+00,3.117999999999999972e+01,3.220000000000000284e+01,1.020000000000000018e+00
3.027711043357849121e+02,0.000000000000000000e+00,2.200000000000000000e+02,1.129999999999999893e+00,1.540000000000000036e+00,3.157000000000000028e+01,3.220000000000000284e+01,6.300000000000000044e-01
3.033030154705047607e+02,0.000000000000000000e+00,2.200000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.171999999999999886e+01,3.220000000000000284e+01,4.799999999999999822e-01
3.036541235446929932e+02,0.000000000000000000e+00,2.210000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.151999999999999957e+01,3.220000000000000284e+01,6.800000000000000488e-01
3.041414616107940674e+02,0.000000000000000000e+00,2.210000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
3.046302137374877930e+02,0.000000000000000000e+00,2.220000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.187000000000000099e+01,3.220000000000000284e+01,3.300000000000000155e-01
3.050632119178771973e+02,0.000000000000000000e+00,2.220000000000000000e+02,1.129999999999999893e+00,1.550000000000000044e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
3.054680776596069336e+02,0.000000000000000000e+00,2.220000000000000000e+02,1.139999999999999902e+00,1.550000000000000044e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
3.059472754001617432e+02,0.000000000000000000e+00,2.220000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
3.064048185348510742e+02,0.000000000000000000e+00,2.220000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.068865702152252197e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.171999999999999886e+01,3.220000000000000284e+01,4.799999999999999822e-01
3.072649097442626953e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
3.077617440223693848e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
3.082407627105712891e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
3.086113390922546387e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.192000000000000171e+01,3.220000000000000284e+01,2.800000000000000266e-01
3.090545790195465088e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
3.095534596443176270e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
3.100259640216827393e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.570000000000000062e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.104717085361480713e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.210999999999999943e+01,3.220000000000000284e+01,8.999999999999999667e-02
3.109646143913269043e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
3.113779485225677490e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.225999999999999801e+01,3.220000000000000284e+01,-5.999999999999999778e-02
3.118008532524108887e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.225999999999999801e+01,3.220000000000000284e+01,-5.999999999999999778e-02
3.122523572444915771e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.127289292812347412e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.132419245243072510e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.200999999999999801e+01,3.220000000000000284e+01,1.900000000000000022e-01
3.135587251186370850e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.196000000000000085e+01,3.220000000000000284e+01,2.399999999999999911e-01
3.140563821792602539e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.245000000000000284e+01,3.220000000000000284e+01,-2.500000000000000000e-01
3.145298492908477783e+02,0.000000000000000000e+00,2.230000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.239999999999999858e+01,3.220000000000000284e+01,-2.000000000000000111e-01
3.149864828586578369e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
3.154560823440551758e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.159491968154907227e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
3.164182164669036865e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.215999999999999659e+01,3.220000000000000284e+01,4.000000000000000083e-02
3.167419066429138184e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.231000000000000227e+01,3.220000000000000284e+01,-1.100000000000000006e-01
3.172427852153778076e+02,0.000000000000000000e+00,2.240000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.206000000000000227e+01,3.220000000000000284e+01,1.400000000000000133e-01
3.177618668079376221e+02,0.000000000000000000e+00,2.290000000000000000e+02,1.139999999999999902e+00,1.560000000000000053e+00,3.221000000000000085e+01,3.610000000000000142e+01,3.890000000000000124e+00
3.181042468547821045e+02,0.000000000000000000e+00,2.310000000000000000e+02,1.159999999999999920e+00,1.590000000000000080e+00,3.324000000000000199e+01,3.610000000000000142e+01,2.859999999999999876e+00
3.185855941772460938e+02,0.000000000000000000e+00,2.330000000000000000e+02,1.169999999999999929e+00,1.600000000000000089e+00,3.338000000000000256e+01,3.610000000000000142e+01,2.720000000000000195e+00
3.190688984394073486e+02,0.000000000000000000e+00,2.350000000000000000e+02,1.179999999999999938e+00,1.610000000000000098e+00,3.371999999999999886e+01,3.610000000000000142e+01,2.379999999999999893e+00
3.195486481189727783e+02,0.000000000000000000e+00,2.370000000000000000e+02,1.189999999999999947e+00,1.620000000000000107e+00,3.386999999999999744e+01,3.610000000000000142e+01,2.229999999999999982e+00
3.199526705741882324e+02,0.000000000000000000e+00,2.380000000000000000e+02,1.189999999999999947e+00,1.629999999999999893e+00,3.407000000000000028e+01,3.610000000000000142e+01,2.029999999999999805e+00
3.204535872936248779e+02,0.000000000000000000e+00,2.410000000000000000e+02,1.199999999999999956e+00,1.629999999999999893e+00,3.392000000000000171e+01,3.610000000000000142e+01,2.180000000000000160e+00
3.208243558406829834e+02,0.000000000000000000e+00,2.420000000000000000e+02,1.199999999999999956e+00,1.639999999999999902e+00,3.421000000000000085e+01,3.610000000000000142e+01,1.889999999999999902e+00
3.212859869003295898e+02,0.000000000000000000e+00,2.440000000000000000e+02,1.199999999999999956e+00,1.649999999999999911e+00,3.425999999999999801e+01,3.610000000000000142e+01,1.840000000000000080e+00
3.218138597011566162e+02,0.000000000000000000e+00,2.450000000000000000e+02,1.209999999999999964e+00,1.659999999999999920e+00,3.456000000000000227e+01,3.610000000000000142e+01,1.540000000000000036e+00
3.222437131404876709e+02,0.000000000000000000e+00,2.470000000000000000e+02,1.219999999999999973e+00,1.669999999999999929e+00,3.435999999999999943e+01,3.610000000000000142e+01,1.739999999999999991e+00
3.226794290542602539e+02,0.000000000000000000e+00,2.480000000000000000e+02,1.219999999999999973e+00,1.669999999999999929e+00,3.431000000000000227e+01,3.610000000000000142e+01,1.790000000000000036e+00
3.231309626102447510e+02,0.000000000000000000e+00,2.490000000000000000e+02,1.219999999999999973e+00,1.679999999999999938e+00,3.475000000000000000e+01,3.610000000000000142e+01,1.350000000000000089e+00
3.236201703548431396e+02,0.000000000000000000e+00,2.510000000000000000e+02,1.229999999999999982e+00,1.679999999999999938e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
3.239909121990203857e+02,0.000000000000000000e+00,2.520000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.479999999999999716e+01,3.610000000000000142e+01,1.300000000000000044e+00
3.245074195861816406e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
3.249074063301086426e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
3.253767251968383789e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.229999999999999982e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
3.258743791580200195e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
3.262850615978240967e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
3.267651457786560059e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
3.271270582675933838e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.229999999999999982e+00,1.689999999999999947e+00,3.489999999999999858e+01,3.610000000000000142e+01,1.199999999999999956e+00
3.276317529678344727e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.495000000000000284e+01,3.610000000000000142e+01,1.149999999999999911e+00
3.281282684803009033e+02,0.000000000000000000e+00,2.530000000000000000e+02,1.239999999999999991e+00,1.689999999999999947e+00,3.500000000000000000e+01,3.610000000000000142e+01,1.100000000000000089e+00
